,Opponent,Points_Against,Position,Team,Week,Year,Season_Ave,Season_STD
0,NE,29.60,WR,San Francisco 49ers Defense,11,2016,27.24375,13.347614900401187
0,PIT,26.10,WR,Cleveland Browns Defense,11,2016,23.787499999999998,11.66393385360087
0,@SEA,23.20,WR,Philadelphia Eagles Defense,11,2016,16.368750000000002,8.214885162635818
0,BUF,22.60,WR,Cincinnati Bengals Defense,11,2016,18.16875,7.958800160828264
0,@NYG,22.40,WR,Chicago Bears Defense,11,2016,19.331249999999997,10.51519558711554
0,@SF,21.70,WR,New England Patriots Defense,11,2016,14.456249999999999,7.378640676662207
0,NO,21.60,WR,Carolina Panthers Defense,11,2016,15.76875,8.94280848108757
0,TB,19.90,WR,Kansas City Chiefs Defense,11,2016,18.2625,9.340762974253039
0,CHI,19.70,WR,New York Giants Defense,11,2016,15.16875,7.040022142344858
0,@IND,18.50,WR,Tennessee Titans Defense,11,2016,14.524999999999999,8.000919064854545
0,BAL,18.50,WR,Dallas Cowboys Defense,11,2016,14.75625,6.043786308364688
0,GB,18.40,WR,Washington Redskins Defense,11,2016,21.374999999999996,8.23568722801243
0,HOU,15.30,WR,Oakland Raiders Defense,11,2016,20.3,10.095820334935349
0,JAX,15.10,WR,Detroit Lions Defense,11,2016,16.09375,5.820021224946137
0,PHI,14.80,WR,Seattle Seahawks Defense,11,2016,15.9,8.8543732963202
0,@DAL,14.60,WR,Baltimore Ravens Defense,11,2016,15.768750000000002,9.10261355487597
0,@LA,14.00,WR,Miami Dolphins Defense,11,2016,18.1375,6.819710835684527
0,TEN,13.90,WR,Indianapolis Colts Defense,11,2016,21.39375,12.072589882481234
0,@CIN,13.80,WR,Buffalo Bills Defense,11,2016,21.74375,13.139964858042362
0,@MIN,13.70,WR,Arizona Cardinals Defense,11,2016,14.506250000000001,9.791777012311071
0,@KC,12.70,WR,Tampa Bay Buccaneers Defense,11,2016,19.6625,9.133145035270934
0,@CAR,11.50,WR,New Orleans Saints Defense,11,2016,22.493750000000002,13.014547855471314
0,@DET,10.40,WR,Jacksonville Jaguars Defense,11,2016,16.94375,8.153842472038782
0,MIA,8.60,WR,Los Angeles Rams Defense,11,2016,17.875,11.279878623669045
0,@CLE,7.90,WR,Pittsburgh Steelers Defense,11,2016,20.737499999999997,13.329677194802844
0,Bye,0.00,WR,Los Angeles Chargers Defense,11,2016,20.51875,8.676036130697963
0,Bye,0.00,WR,New York Jets Defense,11,2016,18.2125,10.762728442612113
0,Bye,0.00,WR,Denver Broncos Defense,11,2016,18.224999999999998,11.518849641297674
0,Bye,0.00,WR,Atlanta Falcons Defense,11,2016,20.54375,12.129042685661068
0,@NO,45.90,WR,Los Angeles Rams Defense,12,2016,17.875,11.279878623669045
0,@BUF,28.60,WR,Jacksonville Jaguars Defense,12,2016,16.94375,8.153842472038782
0,@ATL,27.00,WR,Arizona Cardinals Defense,12,2016,14.506250000000001,9.791777012311071
0,@DAL,25.30,WR,Washington Redskins Defense,12,2016,21.374999999999996,8.23568722801243
0,CAR,24.40,WR,Oakland Raiders Defense,12,2016,20.3,10.095820334935349
0,ARI,24.00,WR,Atlanta Falcons Defense,12,2016,20.54375,12.129042685661068
0,PIT,23.00,WR,Indianapolis Colts Defense,12,2016,21.39375,12.072589882481234
0,SF,21.90,WR,Miami Dolphins Defense,12,2016,18.1375,6.819710835684527
0,TEN,20.40,WR,Chicago Bears Defense,12,2016,19.331249999999997,10.51519558711554
0,@OAK,19.40,WR,Carolina Panthers Defense,12,2016,15.76875,8.94280848108757
0,MIN,17.90,WR,Detroit Lions Defense,12,2016,16.09375,5.820021224946137
0,JAX,17.40,WR,Buffalo Bills Defense,12,2016,21.74375,13.139964858042362
0,GB,16.20,WR,Philadelphia Eagles Defense,12,2016,16.368750000000002,8.214885162635818
0,@BAL,16.20,WR,Cincinnati Bengals Defense,12,2016,18.16875,7.958800160828264
0,NE,15.20,WR,New York Jets Defense,12,2016,18.2125,10.762728442612113
0,@CHI,15.00,WR,Tennessee Titans Defense,12,2016,14.524999999999999,8.000919064854545
0,@MIA,14.30,WR,San Francisco 49ers Defense,12,2016,27.24375,13.347614900401187
0,CIN,13.00,WR,Baltimore Ravens Defense,12,2016,15.768750000000002,9.10261355487597
0,@DEN,12.20,WR,Kansas City Chiefs Defense,12,2016,18.2625,9.340762974253039
0,@PHI,11.30,WR,Green Bay Packers Defense,12,2016,16.39375,8.520105978352204
0,LA,11.00,WR,New Orleans Saints Defense,12,2016,22.493750000000002,13.014547855471314
0,KC,11.00,WR,Denver Broncos Defense,12,2016,18.224999999999998,11.518849641297674
0,@CLE,10.70,WR,New York Giants Defense,12,2016,15.16875,7.040022142344858
0,@TB,10.00,WR,Seattle Seahawks Defense,12,2016,15.9,8.8543732963202
0,@NYJ,9.30,WR,New England Patriots Defense,12,2016,14.456249999999999,7.378640676662207
0,@HOU,8.80,WR,Los Angeles Chargers Defense,12,2016,20.51875,8.676036130697963
0,LAC,8.60,WR,Houston Texans Defense,12,2016,17.650000000000002,8.974121290754683
0,@IND,8.60,WR,Pittsburgh Steelers Defense,12,2016,20.737499999999997,13.329677194802844
0,NYG,8.20,WR,Cleveland Browns Defense,12,2016,23.787499999999998,11.66393385360087
0,@DET,7.70,WR,Minnesota Vikings Defense,12,2016,15.924999999999999,9.415670604963646
0,WAS,7.60,WR,Dallas Cowboys Defense,12,2016,14.75625,6.043786308364688
0,SEA,3.80,WR,Tampa Bay Buccaneers Defense,12,2016,19.6625,9.133145035270934
0,BUF,36.30,WR,Oakland Raiders Defense,13,2016,20.3,10.095820334935349
0,@ARI,31.00,WR,Washington Redskins Defense,13,2016,21.374999999999996,8.23568722801243
0,@CHI,30.70,WR,San Francisco 49ers Defense,13,2016,27.24375,13.347614900401187
0,@OAK,28.90,WR,Buffalo Bills Defense,13,2016,21.74375,13.139964858042362
0,@ATL,27.40,WR,Kansas City Chiefs Defense,13,2016,18.2625,9.340762974253039
0,@SEA,27.10,WR,Carolina Panthers Defense,13,2016,15.76875,8.94280848108757
0,@BAL,27.10,WR,Miami Dolphins Defense,13,2016,18.1375,6.819710835684527
0,@NE,22.10,WR,Los Angeles Rams Defense,13,2016,17.875,11.279878623669045
0,@LAC,21.50,WR,Tampa Bay Buccaneers Defense,13,2016,19.6625,9.133145035270934
0,TB,19.20,WR,Los Angeles Chargers Defense,13,2016,20.51875,8.676036130697963
0,@NO,19.00,WR,Detroit Lions Defense,13,2016,16.09375,5.820021224946137
0,DAL,17.60,WR,Minnesota Vikings Defense,13,2016,15.924999999999999,9.415670604963646
0,KC,17.20,WR,Atlanta Falcons Defense,13,2016,20.54375,12.129042685661068
0,IND,16.90,WR,New York Jets Defense,13,2016,18.2125,10.762728442612113
0,@PIT,16.20,WR,New York Giants Defense,13,2016,15.16875,7.040022142344858
0,DET,15.70,WR,New Orleans Saints Defense,13,2016,22.493750000000002,13.014547855471314
0,@GB,15.40,WR,Houston Texans Defense,13,2016,17.650000000000002,8.974121290754683
0,NYG,15.10,WR,Pittsburgh Steelers Defense,13,2016,20.737499999999997,13.329677194802844
0,@CIN,15.10,WR,Philadelphia Eagles Defense,13,2016,16.368750000000002,8.214885162635818
0,DEN,15.10,WR,Jacksonville Jaguars Defense,13,2016,16.94375,8.153842472038782
0,@JAX,14.80,WR,Denver Broncos Defense,13,2016,18.224999999999998,11.518849641297674
0,@MIN,14.20,WR,Dallas Cowboys Defense,13,2016,14.75625,6.043786308364688
0,PHI,13.00,WR,Cincinnati Bengals Defense,13,2016,18.16875,7.958800160828264
0,SF,12.60,WR,Chicago Bears Defense,13,2016,19.331249999999997,10.51519558711554
0,HOU,11.70,WR,Green Bay Packers Defense,13,2016,16.39375,8.520105978352204
0,WAS,10.80,WR,Arizona Cardinals Defense,13,2016,14.506250000000001,9.791777012311071
0,MIA,10.10,WR,Baltimore Ravens Defense,13,2016,15.768750000000002,9.10261355487597
0,@NYJ,9.40,WR,Indianapolis Colts Defense,13,2016,21.39375,12.072589882481234
0,CAR,5.70,WR,Seattle Seahawks Defense,13,2016,15.9,8.8543732963202
0,LA,4.60,WR,New England Patriots Defense,13,2016,14.456249999999999,7.378640676662207
0,Bye,0.00,WR,Tennessee Titans Defense,13,2016,14.524999999999999,8.000919064854545
0,Bye,0.00,WR,Cleveland Browns Defense,13,2016,23.787499999999998,11.66393385360087
0,PIT,48.40,WR,Buffalo Bills Defense,14,2016,21.74375,13.139964858042362
0,@SF,34.70,WR,New York Jets Defense,14,2016,18.2125,10.762728442612113
0,NYJ,31.10,WR,San Francisco 49ers Defense,14,2016,27.24375,13.347614900401187
0,HOU,26.80,WR,Indianapolis Colts Defense,14,2016,21.39375,12.072589882481234
0,CIN,25.30,WR,Cleveland Browns Defense,14,2016,23.787499999999998,11.66393385360087
0,WAS,24.60,WR,Philadelphia Eagles Defense,14,2016,16.368750000000002,8.214885162635818
0,@NE,24.20,WR,Baltimore Ravens Defense,14,2016,15.768750000000002,9.10261355487597
0,ATL,21.70,WR,Los Angeles Rams Defense,14,2016,17.875,11.279878623669045
0,BAL,21.30,WR,New England Patriots Defense,14,2016,14.456249999999999,7.378640676662207
0,@BUF,20.60,WR,Pittsburgh Steelers Defense,14,2016,20.737499999999997,13.329677194802844
0,OAK,20.00,WR,Kansas City Chiefs Defense,14,2016,18.2625,9.340762974253039
0,@TEN,19.90,WR,Denver Broncos Defense,14,2016,18.224999999999998,11.518849641297674
0,@TB,19.50,WR,New Orleans Saints Defense,14,2016,22.493750000000002,13.014547855471314
0,@GB,18.70,WR,Seattle Seahawks Defense,14,2016,15.9,8.8543732963202
0,@IND,17.70,WR,Houston Texans Defense,14,2016,17.650000000000002,8.974121290754683
0,@PHI,16.30,WR,Washington Redskins Defense,14,2016,21.374999999999996,8.23568722801243
0,@CLE,16.30,WR,Cincinnati Bengals Defense,14,2016,18.16875,7.958800160828264
0,MIN,16.00,WR,Jacksonville Jaguars Defense,14,2016,16.94375,8.153842472038782
0,SEA,16.00,WR,Green Bay Packers Defense,14,2016,16.39375,8.520105978352204
0,ARI,15.50,WR,Miami Dolphins Defense,14,2016,18.1375,6.819710835684527
0,@MIA,14.20,WR,Arizona Cardinals Defense,14,2016,14.506250000000001,9.791777012311071
0,@CAR,14.10,WR,Los Angeles Chargers Defense,14,2016,20.51875,8.676036130697963
0,@LA,13.70,WR,Atlanta Falcons Defense,14,2016,20.54375,12.129042685661068
0,@KC,12.70,WR,Oakland Raiders Defense,14,2016,20.3,10.095820334935349
0,@NYG,12.10,WR,Dallas Cowboys Defense,14,2016,14.75625,6.043786308364688
0,DAL,11.90,WR,New York Giants Defense,14,2016,15.16875,7.040022142344858
0,CHI,11.70,WR,Detroit Lions Defense,14,2016,16.09375,5.820021224946137
0,@DET,11.70,WR,Chicago Bears Defense,14,2016,19.331249999999997,10.51519558711554
0,@JAX,10.30,WR,Minnesota Vikings Defense,14,2016,15.924999999999999,9.415670604963646
0,NO,9.40,WR,Tampa Bay Buccaneers Defense,14,2016,19.6625,9.133145035270934
0,LAC,8.30,WR,Carolina Panthers Defense,14,2016,15.76875,8.94280848108757
0,DEN,2.60,WR,Tennessee Titans Defense,14,2016,14.524999999999999,8.000919064854545
0,@ATL,43.30,WR,San Francisco 49ers Defense,15,2016,27.24375,13.347614900401187
0,@BUF,40.80,WR,Cleveland Browns Defense,15,2016,23.787499999999998,11.66393385360087
0,GB,38.80,WR,Chicago Bears Defense,15,2016,19.331249999999997,10.51519558711554
0,NO,36.80,WR,Arizona Cardinals Defense,15,2016,14.506250000000001,9.791777012311071
0,@ARI,36.00,WR,New Orleans Saints Defense,15,2016,22.493750000000002,13.014547855471314
0,TEN,32.20,WR,Kansas City Chiefs Defense,15,2016,18.2625,9.340762974253039
0,IND,30.90,WR,Minnesota Vikings Defense,15,2016,15.924999999999999,9.415670604963646
0,@DAL,27.60,WR,Tampa Bay Buccaneers Defense,15,2016,19.6625,9.133145035270934
0,CAR,26.90,WR,Washington Redskins Defense,15,2016,21.374999999999996,8.23568722801243
0,PHI,24.40,WR,Baltimore Ravens Defense,15,2016,15.768750000000002,9.10261355487597
0,NE,24.30,WR,Denver Broncos Defense,15,2016,18.224999999999998,11.518849641297674
0,@BAL,23.30,WR,Philadelphia Eagles Defense,15,2016,16.368750000000002,8.214885162635818
0,@CHI,19.60,WR,Green Bay Packers Defense,15,2016,16.39375,8.520105978352204
0,@NYJ,19.00,WR,Miami Dolphins Defense,15,2016,18.1375,6.819710835684527
0,@HOU,18.40,WR,Jacksonville Jaguars Defense,15,2016,16.94375,8.153842472038782
0,OAK,16.70,WR,Los Angeles Chargers Defense,15,2016,20.51875,8.676036130697963
0,@CIN,16.10,WR,Pittsburgh Steelers Defense,15,2016,20.737499999999997,13.329677194802844
0,@WAS,15.10,WR,Carolina Panthers Defense,15,2016,15.76875,8.94280848108757
0,CLE,13.80,WR,Buffalo Bills Defense,15,2016,21.74375,13.139964858042362
0,PIT,13.10,WR,Cincinnati Bengals Defense,15,2016,18.16875,7.958800160828264
0,@NYG,11.40,WR,Detroit Lions Defense,15,2016,16.09375,5.820021224946137
0,JAX,10.60,WR,Houston Texans Defense,15,2016,17.650000000000002,8.974121290754683
0,@KC,9.90,WR,Tennessee Titans Defense,15,2016,14.524999999999999,8.000919064854545
0,@MIN,9.40,WR,Indianapolis Colts Defense,15,2016,21.39375,12.072589882481234
0,@DEN,8.60,WR,New England Patriots Defense,15,2016,14.456249999999999,7.378640676662207
0,DET,8.40,WR,New York Giants Defense,15,2016,15.16875,7.040022142344858
0,SF,7.20,WR,Atlanta Falcons Defense,15,2016,20.54375,12.129042685661068
0,TB,6.80,WR,Dallas Cowboys Defense,15,2016,14.75625,6.043786308364688
0,MIA,6.70,WR,New York Jets Defense,15,2016,18.2125,10.762728442612113
0,@LAC,6.70,WR,Oakland Raiders Defense,15,2016,20.3,10.095820334935349
0,@SEA,4.80,WR,Los Angeles Rams Defense,15,2016,17.875,11.279878623669045
0,LA,4.40,WR,Seattle Seahawks Defense,15,2016,15.9,8.8543732963202
0,MIA,43.60,WR,Buffalo Bills Defense,16,2016,21.74375,13.139964858042362
0,@OAK,42.70,WR,Indianapolis Colts Defense,16,2016,21.39375,12.072589882481234
0,WAS,37.90,WR,Chicago Bears Defense,16,2016,19.331249999999997,10.51519558711554
0,@NO,35.90,WR,Tampa Bay Buccaneers Defense,16,2016,19.6625,9.133145035270934
0,@NE,33.30,WR,New York Jets Defense,16,2016,18.2125,10.762728442612113
0,@BUF,30.30,WR,Miami Dolphins Defense,16,2016,18.1375,6.819710835684527
0,ARI,30.20,WR,Seattle Seahawks Defense,16,2016,15.9,8.8543732963202
0,ATL,28.90,WR,Carolina Panthers Defense,16,2016,15.76875,8.94280848108757
0,@DAL,26.10,WR,Detroit Lions Defense,16,2016,16.09375,5.820021224946137
0,@PIT,25.70,WR,Baltimore Ravens Defense,16,2016,15.768750000000002,9.10261355487597
0,@CLE,24.20,WR,Los Angeles Chargers Defense,16,2016,20.51875,8.676036130697963
0,DET,23.80,WR,Dallas Cowboys Defense,16,2016,14.75625,6.043786308364688
0,@CHI,21.10,WR,Washington Redskins Defense,16,2016,21.374999999999996,8.23568722801243
0,BAL,19.80,WR,Pittsburgh Steelers Defense,16,2016,20.737499999999997,13.329677194802844
0,@JAX,19.10,WR,Tennessee Titans Defense,16,2016,14.524999999999999,8.000919064854545
0,@HOU,18.90,WR,Cincinnati Bengals Defense,16,2016,18.16875,7.958800160828264
0,@PHI,18.50,WR,New York Giants Defense,16,2016,15.16875,7.040022142344858
0,TB,18.50,WR,New Orleans Saints Defense,16,2016,22.493750000000002,13.014547855471314
0,SF,18.10,WR,Los Angeles Rams Defense,16,2016,17.875,11.279878623669045
0,IND,15.30,WR,Oakland Raiders Defense,16,2016,20.3,10.095820334935349
0,@LA,14.90,WR,San Francisco 49ers Defense,16,2016,27.24375,13.347614900401187
0,MIN,14.90,WR,Green Bay Packers Defense,16,2016,16.39375,8.520105978352204
0,DEN,14.10,WR,Kansas City Chiefs Defense,16,2016,18.2625,9.340762974253039
0,NYG,14.10,WR,Philadelphia Eagles Defense,16,2016,16.368750000000002,8.214885162635818
0,@KC,12.00,WR,Denver Broncos Defense,16,2016,18.224999999999998,11.518849641297674
0,@CAR,9.90,WR,Atlanta Falcons Defense,16,2016,20.54375,12.129042685661068
0,TEN,9.50,WR,Jacksonville Jaguars Defense,16,2016,16.94375,8.153842472038782
0,NYJ,9.00,WR,New England Patriots Defense,16,2016,14.456249999999999,7.378640676662207
0,LAC,7.90,WR,Cleveland Browns Defense,16,2016,23.787499999999998,11.66393385360087
0,CIN,7.50,WR,Houston Texans Defense,16,2016,17.650000000000002,8.974121290754683
0,@SEA,7.50,WR,Arizona Cardinals Defense,16,2016,14.506250000000001,9.791777012311071
0,@GB,4.50,WR,Minnesota Vikings Defense,16,2016,15.924999999999999,9.415670604963646
0,NO,35.90,WR,Atlanta Falcons Defense,17,2016,20.54375,12.129042685661068
0,@ATL,35.60,WR,New Orleans Saints Defense,17,2016,22.493750000000002,13.014547855471314
0,@DEN,32.00,WR,Oakland Raiders Defense,17,2016,20.3,10.095820334935349
0,@CIN,27.90,WR,Baltimore Ravens Defense,17,2016,15.768750000000002,9.10261355487597
0,@MIN,27.50,WR,Chicago Bears Defense,17,2016,19.331249999999997,10.51519558711554
0,@PIT,25.20,WR,Cleveland Browns Defense,17,2016,23.787499999999998,11.66393385360087
0,KC,24.70,WR,Los Angeles Chargers Defense,17,2016,20.51875,8.676036130697963
0,CLE,24.50,WR,Pittsburgh Steelers Defense,17,2016,20.737499999999997,13.329677194802844
0,NYG,22.20,WR,Washington Redskins Defense,17,2016,21.374999999999996,8.23568722801243
0,@NYJ,22.20,WR,Buffalo Bills Defense,17,2016,21.74375,13.139964858042362
0,JAX,22.10,WR,Indianapolis Colts Defense,17,2016,21.39375,12.072589882481234
0,@SF,21.40,WR,Seattle Seahawks Defense,17,2016,15.9,8.8543732963202
0,GB,21.30,WR,Detroit Lions Defense,17,2016,16.09375,5.820021224946137
0,NE,19.30,WR,Miami Dolphins Defense,17,2016,18.1375,6.819710835684527
0,ARI,19.00,WR,Los Angeles Rams Defense,17,2016,17.875,11.279878623669045
0,CHI,18.20,WR,Minnesota Vikings Defense,17,2016,15.924999999999999,9.415670604963646
0,@LAC,17.80,WR,Kansas City Chiefs Defense,17,2016,18.2625,9.340762974253039
0,@DET,17.00,WR,Green Bay Packers Defense,17,2016,16.39375,8.520105978352204
0,@IND,16.90,WR,Jacksonville Jaguars Defense,17,2016,16.94375,8.153842472038782
0,CAR,16.50,WR,Tampa Bay Buccaneers Defense,17,2016,19.6625,9.133145035270934
0,BAL,15.90,WR,Cincinnati Bengals Defense,17,2016,18.16875,7.958800160828264
0,SEA,15.90,WR,San Francisco 49ers Defense,17,2016,27.24375,13.347614900401187
0,@TEN,14.70,WR,Houston Texans Defense,17,2016,17.650000000000002,8.974121290754683
0,@PHI,12.90,WR,Dallas Cowboys Defense,17,2016,14.75625,6.043786308364688
0,BUF,11.70,WR,New York Jets Defense,17,2016,18.2125,10.762728442612113
0,DAL,10.10,WR,Philadelphia Eagles Defense,17,2016,16.368750000000002,8.214885162635818
0,@TB,9.80,WR,Carolina Panthers Defense,17,2016,15.76875,8.94280848108757
0,@MIA,9.70,WR,New England Patriots Defense,17,2016,14.456249999999999,7.378640676662207
0,OAK,9.00,WR,Denver Broncos Defense,17,2016,18.224999999999998,11.518849641297674
0,HOU,8.90,WR,Tennessee Titans Defense,17,2016,14.524999999999999,8.000919064854545
0,@LA,8.80,WR,Arizona Cardinals Defense,17,2016,14.506250000000001,9.791777012311071
0,@WAS,7.50,WR,New York Giants Defense,17,2016,15.16875,7.040022142344858
0,@NO,56.40,TE,Oakland Raiders Defense,1,2016,22.581250000000004,12.412600334290294
0,PIT,42.10,TE,Washington Redskins Defense,1,2016,22.43125,11.04948428394631
0,CIN,35.60,TE,New York Jets Defense,1,2016,23.00625,11.824186951280142
0,OAK,34.30,TE,New Orleans Saints Defense,1,2016,24.65125,9.751513909614843
0,@PHI,30.50,TE,Cleveland Browns Defense,1,2016,24.4875,11.834436913466712
0,@ARI,29.90,TE,New England Patriots Defense,1,2016,20.681250000000002,10.519680435763638
0,@IND,29.70,TE,Detroit Lions Defense,1,2016,24.431250000000002,11.217869148608132
0,@HOU,28.70,TE,Chicago Bears Defense,1,2016,21.2875,10.468281925444511
0,@ATL,28.60,TE,Tampa Bay Buccaneers Defense,1,2016,23.64375,12.914871159203392
0,NE,28.30,TE,Arizona Cardinals Defense,1,2016,24.487500000000004,13.25491029991616
0,GB,27.80,TE,Jacksonville Jaguars Defense,1,2016,19.58125,9.316032196292204
0,NYG,27.00,TE,Dallas Cowboys Defense,1,2016,21.35625,8.406693761521232
0,CHI,25.60,TE,Houston Texans Defense,1,2016,19.05625,9.893554794440076
0,@NYJ,24.30,TE,Cincinnati Bengals Defense,1,2016,18.29375,10.08632956618249
0,@BAL,24.30,TE,Buffalo Bills Defense,1,2016,21.59375,10.624825258078642
0,@SEA,23.70,TE,Miami Dolphins Defense,1,2016,25.287499999999998,8.330366138411925
0,@KC,23.50,TE,Los Angeles Chargers Defense,1,2016,20.862500000000004,8.54195097566055
0,TB,22.70,TE,Atlanta Falcons Defense,1,2016,23.9375,11.621841759478269
0,@WAS,22.00,TE,Pittsburgh Steelers Defense,1,2016,19.000000000000004,7.785341618557728
0,CAR,19.60,TE,Denver Broncos Defense,1,2016,13.349999999999998,8.309026806467063
0,@JAX,17.80,TE,Green Bay Packers Defense,1,2016,28.937499999999996,14.245040416600729
0,MIN,17.50,TE,Tennessee Titans Defense,1,2016,26.083750000000002,10.507795005725653
0,LAC,17.20,TE,Kansas City Chiefs Defense,1,2016,22.9125,13.377029807494196
0,DET,17.10,TE,Indianapolis Colts Defense,1,2016,21.9875,10.249662835200683
0,@TEN,15.30,TE,Minnesota Vikings Defense,1,2016,18.5925,9.676997133894986
0,CLE,13.60,TE,Philadelphia Eagles Defense,1,2016,26.1125,10.024440720793649
0,@SF,13.40,TE,Los Angeles Rams Defense,1,2016,25.39375,12.19236441384525
0,@DAL,12.30,TE,New York Giants Defense,1,2016,20.581250000000004,8.893450167530762
0,LA,10.50,TE,San Francisco 49ers Defense,1,2016,25.181250000000002,10.372620208992519
0,@DEN,9.70,TE,Carolina Panthers Defense,1,2016,24.493750000000002,13.91878755706917
0,MIA,8.90,TE,Seattle Seahawks Defense,1,2016,22.0625,10.966821621171206
0,BUF,6.30,TE,Baltimore Ravens Defense,1,2016,24.406250000000004,12.337583064861324
0,NYJ,40.40,TE,Buffalo Bills Defense,2,2016,21.59375,10.624825258078642
0,@LAC,36.20,TE,Jacksonville Jaguars Defense,2,2016,19.58125,9.316032196292204
0,@ARI,36.10,TE,Tampa Bay Buccaneers Defense,2,2016,23.64375,12.914871159203392
0,@CAR,35.80,TE,San Francisco 49ers Defense,2,2016,25.181250000000002,10.372620208992519
0,@BUF,35.10,TE,New York Jets Defense,2,2016,23.00625,11.824186951280142
0,MIA,32.00,TE,New England Patriots Defense,2,2016,20.681250000000002,10.519680435763638
0,ATL,31.10,TE,Oakland Raiders Defense,2,2016,22.581250000000004,12.412600334290294
0,@NE,29.80,TE,Miami Dolphins Defense,2,2016,25.287499999999998,8.330366138411925
0,@MIN,29.60,TE,Green Bay Packers Defense,2,2016,28.937499999999996,14.245040416600729
0,@CLE,28.40,TE,Baltimore Ravens Defense,2,2016,24.406250000000004,12.337583064861324
0,@HOU,27.80,TE,Kansas City Chiefs Defense,2,2016,22.9125,13.377029807494196
0,@NYG,27.40,TE,New Orleans Saints Defense,2,2016,24.65125,9.751513909614843
0,TB,26.90,TE,Arizona Cardinals Defense,2,2016,24.487500000000004,13.25491029991616
0,BAL,26.60,TE,Cleveland Browns Defense,2,2016,24.4875,11.834436913466712
0,@OAK,25.30,TE,Atlanta Falcons Defense,2,2016,23.9375,11.621841759478269
0,NO,25.20,TE,New York Giants Defense,2,2016,20.581250000000004,8.893450167530762
0,@DET,23.90,TE,Tennessee Titans Defense,2,2016,26.083750000000002,10.507795005725653
0,@WAS,22.60,TE,Dallas Cowboys Defense,2,2016,21.35625,8.406693761521232
0,@DEN,20.50,TE,Indianapolis Colts Defense,2,2016,21.9875,10.249662835200683
0,JAX,20.00,TE,Los Angeles Chargers Defense,2,2016,20.862500000000004,8.54195097566055
0,@CHI,19.30,TE,Philadelphia Eagles Defense,2,2016,26.1125,10.024440720793649
0,GB,18.20,TE,Minnesota Vikings Defense,2,2016,18.5925,9.676997133894986
0,SF,18.20,TE,Carolina Panthers Defense,2,2016,24.493750000000002,13.91878755706917
0,DAL,17.70,TE,Washington Redskins Defense,2,2016,22.43125,11.04948428394631
0,CIN,16.50,TE,Pittsburgh Steelers Defense,2,2016,19.000000000000004,7.785341618557728
0,SEA,16.50,TE,Los Angeles Rams Defense,2,2016,25.39375,12.19236441384525
0,@PIT,15.80,TE,Cincinnati Bengals Defense,2,2016,18.29375,10.08632956618249
0,@LA,15.80,TE,Seattle Seahawks Defense,2,2016,22.0625,10.966821621171206
0,TEN,14.20,TE,Detroit Lions Defense,2,2016,24.431250000000002,11.217869148608132
0,PHI,13.00,TE,Chicago Bears Defense,2,2016,21.2875,10.468281925444511
0,KC,10.10,TE,Houston Texans Defense,2,2016,19.05625,9.893554794440076
0,IND,8.70,TE,Denver Broncos Defense,2,2016,13.349999999999998,8.309026806467063
0,DET,43.90,TE,Green Bay Packers Defense,3,2016,28.937499999999996,14.245040416600729
0,DEN,40.00,TE,Cincinnati Bengals Defense,3,2016,18.29375,10.08632956618249
0,@MIA,38.30,TE,Cleveland Browns Defense,3,2016,24.4875,11.834436913466712
0,WAS,35.30,TE,New York Giants Defense,3,2016,20.581250000000004,8.893450167530762
0,@GB,33.70,TE,Detroit Lions Defense,3,2016,24.431250000000002,11.217869148608132
0,@TB,33.50,TE,Los Angeles Rams Defense,3,2016,25.39375,12.19236441384525
0,@NYG,32.40,TE,Washington Redskins Defense,3,2016,22.43125,11.04948428394631
0,LA,30.70,TE,Tampa Bay Buccaneers Defense,3,2016,23.64375,12.914871159203392
0,CLE,29.40,TE,Miami Dolphins Defense,3,2016,25.287499999999998,8.330366138411925
0,@NO,27.20,TE,Atlanta Falcons Defense,3,2016,23.9375,11.621841759478269
0,@IND,26.10,TE,Los Angeles Chargers Defense,3,2016,20.862500000000004,8.54195097566055
0,@JAX,26.10,TE,Baltimore Ravens Defense,3,2016,24.406250000000004,12.337583064861324
0,OAK,25.90,TE,Tennessee Titans Defense,3,2016,26.083750000000002,10.507795005725653
0,@DAL,24.40,TE,Chicago Bears Defense,3,2016,21.2875,10.468281925444511
0,ARI,24.40,TE,Buffalo Bills Defense,3,2016,21.59375,10.624825258078642
0,@SEA,24.10,TE,San Francisco 49ers Defense,3,2016,25.181250000000002,10.372620208992519
0,PIT,22.40,TE,Philadelphia Eagles Defense,3,2016,26.1125,10.024440720793649
0,ATL,17.00,TE,New Orleans Saints Defense,3,2016,24.65125,9.751513909614843
0,LAC,16.30,TE,Indianapolis Colts Defense,3,2016,21.9875,10.249662835200683
0,CHI,15.70,TE,Dallas Cowboys Defense,3,2016,21.35625,8.406693761521232
0,@PHI,15.30,TE,Pittsburgh Steelers Defense,3,2016,19.000000000000004,7.785341618557728
0,@CIN,13.70,TE,Denver Broncos Defense,3,2016,13.349999999999998,8.309026806467063
0,BAL,13.70,TE,Jacksonville Jaguars Defense,3,2016,19.58125,9.316032196292204
0,NYJ,12.80,TE,Kansas City Chiefs Defense,3,2016,22.9125,13.377029807494196
0,@CAR,12.40,TE,Minnesota Vikings Defense,3,2016,18.5925,9.676997133894986
0,@NE,10.50,TE,Houston Texans Defense,3,2016,19.05625,9.893554794440076
